Edynamic,Ieff,Ioff,Lscale,Pstatic,V_th_eff,area,delay,delta,n0,L,V_dd,V_th,W,k_gate,tox
1.26e-09,8.02e-14,3.6e-17,1.32e-08,7.19e-18,0.6,6.23e-16,157000.0,0.00128,1.0,5.61e-08,0.2,0.6,1.11e-08,14.5,1.2e-08
1.05e-09,5.12e-14,3.58e-17,2.51e-08,7.15e-18,0.594,6.23e-16,205000.0,0.0299,1.06,5.61e-08,0.2,0.6,1.11e-08,14.5,5.6e-08
1.04e-09,7.2e-14,6.18e-17,2.81e-08,1.24e-17,0.591,6.23e-16,145000.0,0.0433,1.09,5.61e-08,0.2,0.6,1.11e-08,14.5,6.7e-08
1.07e-09,9.9e-16,5.77e-19,2.2e-08,1.15e-19,0.696,6.23e-16,10800000.0,0.0182,1.04,5.61e-08,0.2,0.7,1.11e-08,3.9,1.2e-08
1.26e-09,1.7e-15,7.62e-19,1.32e-08,1.52e-19,0.7,6.23e-16,7410000.0,0.00128,1.0,5.61e-08,0.2,0.7,1.11e-08,14.5,1.2e-08
1.13e-09,1.01e-15,4.77e-19,1.62e-08,9.54e-20,0.699,6.23e-16,11200000.0,0.00435,1.01,5.61e-08,0.2,0.7,1.11e-08,14.5,2.3e-08
1.09e-09,8.91e-16,4.58e-19,1.92e-08,9.16e-20,0.698,6.23e-16,12200000.0,0.0101,1.02,5.61e-08,0.2,0.7,1.11e-08,14.5,3.4e-08
1.06e-09,1e-15,5.87e-19,2.21e-08,1.17e-19,0.696,6.23e-16,10600000.0,0.0187,1.04,5.61e-08,0.2,0.7,1.11e-08,14.5,4.5e-08
1.05e-09,1.35e-15,9.45e-19,2.51e-08,1.89e-19,0.694,6.23e-16,7760000.0,0.0299,1.06,5.61e-08,0.2,0.7,1.11e-08,14.5,5.6e-08
1.26e-09,3.6e-17,1.61e-20,1.32e-08,3.23e-21,0.8,6.23e-16,350000000.0,0.00128,1.0,5.61e-08,0.2,0.8,1.11e-08,14.5,1.2e-08
1.07e-09,2.39e-17,1.39e-20,2.2e-08,2.79e-21,0.796,6.23e-16,446000000.0,0.0182,1.04,5.61e-08,0.2,0.8,1.11e-08,3.9,1.2e-08
1.13e-09,2.2e-17,1.04e-20,1.62e-08,2.07e-21,0.799,6.23e-16,515000000.0,0.00435,1.01,5.61e-08,0.2,0.8,1.11e-08,14.5,2.3e-08
1.09e-09,2.02e-17,1.04e-20,1.92e-08,2.08e-21,0.798,6.23e-16,538000000.0,0.0101,1.02,5.61e-08,0.2,0.8,1.11e-08,14.5,3.4e-08
1.05e-09,3.58e-17,2.5e-20,2.51e-08,4.9900000000000006e-21,0.794,6.23e-16,294000000.0,0.0299,1.06,5.61e-08,0.2,0.8,1.11e-08,14.5,5.6e-08
1.06e-09,2.42e-17,1.42e-20,2.21e-08,2.8500000000000002e-21,0.796,6.23e-16,439000000.0,0.0187,1.04,5.61e-08,0.2,0.8,1.11e-08,14.5,4.5e-08
1.13e-09,4.77e-19,2.2700000000000003e-22,1.62e-08,4.5399999999999993e-23,0.899,6.23e-16,23700000000.0,0.00435,1.01,5.61e-08,0.2,0.9,1.11e-08,14.5,2.3e-08
1.09e-09,4.58e-19,2.45e-22,1.92e-08,4.9e-23,0.898,6.23e-16,23800000000.0,0.0101,1.02,5.61e-08,0.2,0.9,1.11e-08,14.5,3.4e-08
1.06e-09,5.87e-19,3.48e-22,2.21e-08,6.949999999999999e-23,0.896,6.23e-16,18100000000.0,0.0187,1.04,5.61e-08,0.2,0.9,1.11e-08,14.5,4.5e-08
1.05e-09,9.45e-19,6.57e-22,2.51e-08,1.31e-22,0.894,6.23e-16,11100000000.0,0.0299,1.06,5.61e-08,0.2,0.9,1.11e-08,14.5,5.6e-08
1.04e-09,1.81e-18,1.5600000000000002e-21,2.81e-08,3.12e-22,0.891,6.23e-16,5740000000.0,0.0433,1.09,5.61e-08,0.2,0.9,1.11e-08,14.5,6.7e-08
3.8e-09,3.55e-11,2.76e-17,2.2e-08,1.04e-17,0.593,6.23e-16,566.0,0.0182,1.04,5.61e-08,0.378,0.6,1.11e-08,3.9,1.2e-08
4.49e-09,7.86e-11,3.72e-17,1.32e-08,1.41e-17,0.6,6.23e-16,303.0,0.00128,1.0,5.61e-08,0.378,0.6,1.11e-08,14.5,1.2e-08
4.04e-09,4.48e-11,2.32e-17,1.62e-08,8.77e-18,0.598,6.23e-16,477.0,0.00435,1.01,5.61e-08,0.378,0.6,1.11e-08,14.5,2.3e-08
3.88e-09,3.61e-11,2.21e-17,1.92e-08,8.36e-18,0.596,6.23e-16,569.0,0.0101,1.02,5.61e-08,0.378,0.6,1.11e-08,14.5,3.4e-08
3.8e-09,3.56e-11,2.81e-17,2.21e-08,1.06e-17,0.593,6.23e-16,564.0,0.0187,1.04,5.61e-08,0.378,0.6,1.11e-08,14.5,4.5e-08
3.75e-09,4.06e-11,4.43e-17,2.51e-08,1.68e-17,0.589,6.23e-16,489.0,0.0299,1.06,5.61e-08,0.378,0.6,1.11e-08,14.5,5.6e-08
3.8e-09,8.58e-13,6.66e-19,2.2e-08,2.52e-19,0.693,6.23e-16,23500.0,0.0182,1.04,5.61e-08,0.378,0.7,1.11e-08,3.9,1.2e-08
4.49e-09,1.66e-12,7.89e-19,1.32e-08,2.98e-19,0.7,6.23e-16,14300.0,0.00128,1.0,5.61e-08,0.378,0.7,1.11e-08,14.5,1.2e-08
4.04e-09,9.72e-13,5.04e-19,1.62e-08,1.9e-19,0.698,6.23e-16,22000.0,0.00435,1.01,5.61e-08,0.378,0.7,1.11e-08,14.5,2.3e-08
3.88e-09,8.19e-13,5.02e-19,1.92e-08,1.9e-19,0.696,6.23e-16,25100.0,0.0101,1.02,5.61e-08,0.378,0.7,1.11e-08,14.5,3.4e-08
3.8e-09,8.64e-13,6.8e-19,2.21e-08,2.57e-19,0.693,6.23e-16,23300.0,0.0187,1.04,5.61e-08,0.378,0.7,1.11e-08,14.5,4.5e-08
3.75e-09,1.07e-12,1.17e-18,2.51e-08,4.43e-19,0.689,6.23e-16,18500.0,0.0299,1.06,5.61e-08,0.378,0.7,1.11e-08,14.5,5.6e-08
3.8e-09,2.07e-14,1.61e-20,2.2e-08,6.0700000000000005e-21,0.793,6.23e-16,972000.0,0.0182,1.04,5.61e-08,0.378,0.8,1.11e-08,3.9,1.2e-08
4.49e-09,3.53e-14,1.67e-20,1.32e-08,6.3200000000000005e-21,0.8,6.23e-16,675000.0,0.00128,1.0,5.61e-08,0.378,0.8,1.11e-08,14.5,1.2e-08
4.04e-09,2.11e-14,1.09e-20,1.62e-08,4.13e-21,0.798,6.23e-16,1010000.0,0.00435,1.01,5.61e-08,0.378,0.8,1.11e-08,14.5,2.3e-08
3.88e-09,1.86e-14,1.14e-20,1.92e-08,4.3000000000000006e-21,0.796,6.23e-16,1110000.0,0.0101,1.02,5.61e-08,0.378,0.8,1.11e-08,14.5,3.4e-08
3.8e-09,2.09e-14,1.65e-20,2.21e-08,6.22e-21,0.793,6.23e-16,961000.0,0.0187,1.04,5.61e-08,0.378,0.8,1.11e-08,14.5,4.5e-08
3.75e-09,2.83e-14,3.1e-20,2.51e-08,1.17e-20,0.789,6.23e-16,701000.0,0.0299,1.06,5.61e-08,0.378,0.8,1.11e-08,14.5,5.6e-08
3.8e-09,5e-16,3.84e-22,2.2e-08,1.45e-22,0.893,6.23e-16,40300000.0,0.0182,1.04,5.61e-08,0.378,0.9,1.11e-08,3.9,1.2e-08
4.49e-09,7.47e-16,3.6000000000000003e-22,1.32e-08,1.36e-22,0.9,6.23e-16,31900000.0,0.00128,1.0,5.61e-08,0.378,0.9,1.11e-08,14.5,1.2e-08
4.04e-09,4.57e-16,2.33e-22,1.62e-08,8.8e-23,0.898,6.23e-16,46800000.0,0.00435,1.01,5.61e-08,0.378,0.9,1.11e-08,14.5,2.3e-08
3.88e-09,4.21e-16,2.51e-22,1.92e-08,9.469999999999999e-23,0.896,6.23e-16,48800000.0,0.0101,1.02,5.61e-08,0.378,0.9,1.11e-08,14.5,3.4e-08
3.8e-09,5.07e-16,4.03e-22,2.21e-08,1.52e-22,0.893,6.23e-16,39700000.0,0.0187,1.04,5.61e-08,0.378,0.9,1.11e-08,14.5,4.5e-08
3.75e-09,7.49e-16,8.25e-22,2.51e-08,3.12e-22,0.889,6.23e-16,26500000.0,0.0299,1.06,5.61e-08,0.378,0.9,1.11e-08,14.5,5.6e-08
3.8e-09,1.23e-17,4.59e-113,2.21e-08,1.74e-113,0.993,6.23e-16,1640000000.0,0.0187,1.04,5.61e-08,0.378,1.0,1.11e-08,14.5,4.5e-08
3.69e-09,2.71e-18,1.9100000000000002e-97,3.11e-08,7.229999999999999e-98,1.08,6.23e-16,7220000000.0,0.0585,1.13,5.61e-08,0.378,1.1,1.11e-08,14.5,7.8e-08
8.39e-09,3.42e-07,1.05e-15,1.92e-08,5.83e-16,0.494,6.23e-16,0.0884,0.0101,1.02,5.61e-08,0.556,0.5,1.11e-08,14.5,3.4e-08
8.74e-09,4.89e-07,1.11e-15,1.62e-08,6.15e-16,0.498,6.23e-16,0.0643,0.00435,1.01,5.61e-08,0.556,0.5,1.11e-08,14.5,2.3e-08
8.22e-09,2.66e-08,3.12e-17,2.2e-08,1.74e-17,0.59,6.23e-16,1.11,0.0182,1.04,5.61e-08,0.556,0.6,1.11e-08,3.9,1.2e-08
8.74e-09,3.84e-08,2.4e-17,1.62e-08,1.33e-17,0.598,6.23e-16,0.82,0.00435,1.01,5.61e-08,0.556,0.6,1.11e-08,14.5,2.3e-08
8.39e-09,2.93e-08,2.38e-17,1.92e-08,1.32e-17,0.594,6.23e-16,1.03,0.0101,1.02,5.61e-08,0.556,0.6,1.11e-08,14.5,3.4e-08
8.21e-09,2.66e-08,3.19e-17,2.21e-08,1.77e-17,0.59,6.23e-16,1.11,0.0187,1.04,5.61e-08,0.556,0.6,1.11e-08,14.5,4.5e-08
8.11e-09,2.69e-08,5.4e-17,2.51e-08,3e-17,0.583,6.23e-16,1.08,0.0299,1.06,5.61e-08,0.556,0.6,1.11e-08,14.5,5.6e-08
8.22e-09,7.26e-10,7.54e-19,2.2e-08,4.19e-19,0.69,6.23e-16,40.7,0.0182,1.04,5.61e-08,0.556,0.7,1.11e-08,3.9,1.2e-08
8.74e-09,9.11e-10,5.21e-19,1.62e-08,2.89e-19,0.698,6.23e-16,34.5,0.00435,1.01,5.61e-08,0.556,0.7,1.11e-08,14.5,2.3e-08
8.39e-09,7.36e-10,5.39e-19,1.92e-08,3e-19,0.694,6.23e-16,41.0,0.0101,1.02,5.61e-08,0.556,0.7,1.11e-08,14.5,3.4e-08
8.21e-09,7.29e-10,7.72e-19,2.21e-08,4.29e-19,0.69,6.23e-16,40.6,0.0187,1.04,5.61e-08,0.556,0.7,1.11e-08,14.5,4.5e-08
8.11e-09,8.3e-10,1.43e-18,2.51e-08,7.93e-19,0.683,6.23e-16,35.2,0.0299,1.06,5.61e-08,0.556,0.7,1.11e-08,14.5,5.6e-08
8.22e-09,1.76e-11,1.82e-20,2.2e-08,1.01e-20,0.79,6.23e-16,1680.0,0.0182,1.04,5.61e-08,0.556,0.8,1.11e-08,3.9,1.2e-08
8.21e-09,1.77e-11,1.87e-20,2.21e-08,1.04e-20,0.79,6.23e-16,1670.0,0.0187,1.04,5.61e-08,0.556,0.8,1.11e-08,14.5,4.5e-08
8.11e-09,2.2e-11,3.77e-20,2.51e-08,2.09e-20,0.783,6.23e-16,1320.0,0.0299,1.06,5.61e-08,0.556,0.8,1.11e-08,14.5,5.6e-08
8.39e-09,1.67e-11,1.22e-20,1.92e-08,6.78e-21,0.794,6.23e-16,1810.0,0.0101,1.02,5.61e-08,0.556,0.8,1.11e-08,14.5,3.4e-08
8.74e-09,1.98e-11,1.13e-20,1.62e-08,6.290000000000001e-21,0.798,6.23e-16,1590.0,0.00435,1.01,5.61e-08,0.556,0.8,1.11e-08,14.5,2.3e-08
8.74e-09,4.29e-13,2.34e-22,1.62e-08,1.3e-22,0.898,6.23e-16,73300.0,0.00435,1.01,5.61e-08,0.556,0.9,1.11e-08,14.5,2.3e-08
8.21e-09,4.29e-13,4.52e-22,2.21e-08,2.51e-22,0.89,6.23e-16,68900.0,0.0187,1.04,5.61e-08,0.556,0.9,1.11e-08,14.5,4.5e-08
8.11e-09,5.82e-13,1.0000000000000001e-21,2.51e-08,5.56e-22,0.883,6.23e-16,50100.0,0.0299,1.06,5.61e-08,0.556,0.9,1.11e-08,14.5,5.6e-08
8.22e-09,4.25e-13,4.33e-22,2.2e-08,2.41e-22,0.89,6.23e-16,69700.0,0.0182,1.04,5.61e-08,0.556,0.9,1.11e-08,3.9,1.2e-08
8.39e-09,3.79e-13,2.83e-22,1.92e-08,1.57e-22,0.894,6.23e-16,79600.0,0.0101,1.02,5.61e-08,0.556,0.9,1.11e-08,14.5,3.4e-08
8.21e-09,1.04e-14,3.65e-304,2.21e-08,2.03e-304,0.99,6.23e-16,2840000.0,0.0187,1.04,5.61e-08,0.556,1.0,1.11e-08,14.5,4.5e-08
8.03e-09,7.76e-16,7.979999999999999e-297,2.81e-08,4.4399999999999994e-297,1.08,6.23e-16,37300000.0,0.0433,1.09,5.61e-08,0.556,1.1,1.11e-08,14.5,6.7e-08
1.43e-08,8.68e-12,4.96e-195,2.2e-08,3.64e-195,0.987,6.23e-16,4500.0,0.0182,1.04,5.61e-08,0.733,1.0,1.11e-08,3.9,1.2e-08
1.46e-08,7.73e-12,0.0,1.92e-08,0.0,0.993,6.23e-16,5160.0,0.0101,1.02,5.61e-08,0.733,1.0,1.11e-08,14.5,3.4e-08
1.4e-08,5.41e-13,0.0,2.81e-08,0.0,1.07,6.23e-16,70500.0,0.0433,1.09,5.61e-08,0.733,1.1,1.11e-08,14.5,6.7e-08
1.06e-09,7.66e-08,6.69e-11,2.2e-08,1.34e-11,0.196,5.92e-16,0.139,0.0182,1.04,5.61e-08,0.2,0.2,1.06e-08,3.9,1.2e-08
1.25e-09,2.62e-07,1.7e-10,1.32e-08,3.4e-11,0.2,5.92e-16,0.0476,0.00128,1.0,5.61e-08,0.2,0.2,1.06e-08,14.5,1.2e-08
1.13e-09,1.38e-07,9.45e-11,1.62e-08,1.89e-11,0.199,5.92e-16,0.0816,0.00435,1.01,5.61e-08,0.2,0.2,1.06e-08,14.5,2.3e-08
1.08e-09,9.59e-08,7.26e-11,1.92e-08,1.45e-11,0.198,5.92e-16,0.113,0.0101,1.02,5.61e-08,0.2,0.2,1.06e-08,14.5,3.4e-08
1.05e-09,6.49e-08,6.97e-11,2.51e-08,1.39e-11,0.194,5.92e-16,0.161,0.0299,1.06,5.61e-08,0.2,0.2,1.06e-08,14.5,5.6e-08
1.03e-09,5.46e-08,9.68e-11,3.11e-08,1.94e-11,0.188,5.92e-16,0.189,0.0585,1.13,5.61e-08,0.2,0.2,1.06e-08,14.5,7.8e-08
1.02e-09,5.08e-08,1.62e-10,3.7e-08,3.24e-11,0.182,5.92e-16,0.201,0.0923,1.23,5.61e-08,0.2,0.2,1.06e-08,14.5,1e-07
1.25e-09,7.94e-09,3.6e-12,1.32e-08,7.2e-13,0.3,5.92e-16,1.57,0.00128,1.0,5.61e-08,0.2,0.3,1.06e-08,14.5,1.2e-08
1.06e-09,2.73e-09,1.62e-12,2.2e-08,3.23e-13,0.296,5.92e-16,3.88,0.0182,1.04,5.61e-08,0.2,0.3,1.06e-08,3.9,1.2e-08
1.03e-09,3.08e-09,4.05e-12,3.3e-08,8.1e-13,0.286,5.92e-16,3.35,0.0692,1.16,5.61e-08,0.2,0.3,1.06e-08,3.9,2.3e-08
1.13e-09,4.31e-09,2.05e-12,1.62e-08,4.1e-13,0.299,5.92e-16,2.61,0.00435,1.01,5.61e-08,0.2,0.3,1.06e-08,14.5,2.3e-08
1.08e-09,3.17e-09,1.65e-12,1.92e-08,3.29e-13,0.298,5.92e-16,3.42,0.0101,1.02,5.61e-08,0.2,0.3,1.06e-08,14.5,3.4e-08
1.05e-09,2.6e-09,1.84e-12,2.51e-08,3.68e-13,0.294,5.92e-16,4.04,0.0299,1.06,5.61e-08,0.2,0.3,1.06e-08,14.5,5.6e-08
1.04e-09,2.66e-09,2.33e-12,2.81e-08,4.66e-13,0.291,5.92e-16,3.9,0.0433,1.09,5.61e-08,0.2,0.3,1.06e-08,14.5,6.7e-08
1.03e-09,2.87e-09,3.19e-12,3.11e-08,6.39e-13,0.288,5.92e-16,3.6,0.0585,1.13,5.61e-08,0.2,0.3,1.06e-08,14.5,7.8e-08
1.03e-09,3.2e-09,4.62e-12,3.4e-08,9.25e-13,0.285,5.92e-16,3.21,0.075,1.18,5.61e-08,0.2,0.3,1.06e-08,14.5,8.9e-08
1.06e-09,6.69e-11,3.9e-14,2.2e-08,7.8e-15,0.396,5.92e-16,159.0,0.0182,1.04,5.61e-08,0.2,0.4,1.06e-08,3.9,1.2e-08
1.25e-09,1.7e-10,7.62e-14,1.32e-08,1.52e-14,0.4,5.92e-16,73.4,0.00128,1.0,5.61e-08,0.2,0.4,1.06e-08,14.5,1.2e-08
1.13e-09,9.45e-11,4.44e-14,1.62e-08,8.89e-15,0.399,5.92e-16,119.0,0.00435,1.01,5.61e-08,0.2,0.4,1.06e-08,14.5,2.3e-08
1.08e-09,7.26e-11,3.73e-14,1.92e-08,7.47e-15,0.398,5.92e-16,149.0,0.0101,1.02,5.61e-08,0.2,0.4,1.06e-08,14.5,3.4e-08
1.05e-09,6.97e-11,4.87e-14,2.51e-08,9.73e-15,0.394,5.92e-16,150.0,0.0299,1.06,5.61e-08,0.2,0.4,1.06e-08,14.5,5.6e-08
1.04e-09,7.95e-11,6.84e-14,2.81e-08,1.37e-14,0.391,5.92e-16,131.0,0.0433,1.09,5.61e-08,0.2,0.4,1.06e-08,14.5,6.7e-08
1.03e-09,9.68e-11,1.05e-13,3.11e-08,2.11e-14,0.388,5.92e-16,107.0,0.0585,1.13,5.61e-08,0.2,0.4,1.06e-08,14.5,7.8e-08
1.06e-09,1.62e-12,9.41e-16,2.2e-08,1.88e-16,0.496,5.92e-16,6570.0,0.0182,1.04,5.61e-08,0.2,0.5,1.06e-08,3.9,1.2e-08
1.25e-09,3.6e-12,1.61e-15,1.32e-08,3.23e-16,0.5,5.92e-16,3460.0,0.00128,1.0,5.61e-08,0.2,0.5,1.06e-08,14.5,1.2e-08
1.13e-09,2.05e-12,9.64e-16,1.62e-08,1.93e-16,0.499,5.92e-16,5490.0,0.00435,1.01,5.61e-08,0.2,0.5,1.06e-08,14.5,2.3e-08
1.08e-09,1.65e-12,8.46e-16,1.92e-08,1.69e-16,0.498,5.92e-16,6570.0,0.0101,1.02,5.61e-08,0.2,0.5,1.06e-08,14.5,3.4e-08
1.06e-09,1.62e-12,9.51e-16,2.21e-08,1.9e-16,0.496,5.92e-16,6550.0,0.0187,1.04,5.61e-08,0.2,0.5,1.06e-08,14.5,4.5e-08
1.05e-09,1.84e-12,1.29e-15,2.51e-08,2.57e-16,0.494,5.92e-16,5690.0,0.0299,1.06,5.61e-08,0.2,0.5,1.06e-08,14.5,5.6e-08
1.04e-09,2.33e-12,2e-15,2.81e-08,4.01e-16,0.491,5.92e-16,4460.0,0.0433,1.09,5.61e-08,0.2,0.5,1.06e-08,14.5,6.7e-08
1.06e-09,3.9e-14,2.27e-17,2.2e-08,4.54e-18,0.596,5.92e-16,272000.0,0.0182,1.04,5.61e-08,0.2,0.6,1.06e-08,3.9,1.2e-08
1.25e-09,7.62e-14,3.42e-17,1.32e-08,6.84e-18,0.6,5.92e-16,164000.0,0.00128,1.0,5.61e-08,0.2,0.6,1.06e-08,14.5,1.2e-08
1.13e-09,4.44e-14,2.09e-17,1.62e-08,4.18e-18,0.599,5.92e-16,253000.0,0.00435,1.01,5.61e-08,0.2,0.6,1.06e-08,14.5,2.3e-08
1.08e-09,3.73e-14,1.92e-17,1.92e-08,3.84e-18,0.598,5.92e-16,290000.0,0.0101,1.02,5.61e-08,0.2,0.6,1.06e-08,14.5,3.4e-08
1.06e-09,3.92e-14,2.3e-17,2.21e-08,4.61e-18,0.596,5.92e-16,270000.0,0.0187,1.04,5.61e-08,0.2,0.6,1.06e-08,14.5,4.5e-08
1.05e-09,4.87e-14,3.4e-17,2.51e-08,6.79e-18,0.594,5.92e-16,215000.0,0.0299,1.06,5.61e-08,0.2,0.6,1.06e-08,14.5,5.6e-08
1.04e-09,6.84e-14,5.87e-17,2.81e-08,1.17e-17,0.591,5.92e-16,152000.0,0.0433,1.09,5.61e-08,0.2,0.6,1.06e-08,14.5,6.7e-08
1.25e-09,1.61e-15,7.24e-19,1.32e-08,1.45e-19,0.7,5.92e-16,7720000.0,0.00128,1.0,5.61e-08,0.2,0.7,1.06e-08,14.5,1.2e-08
1.06e-09,9.41e-16,5.48e-19,2.2e-08,1.1e-19,0.696,5.92e-16,11300000.0,0.0182,1.04,5.61e-08,0.2,0.7,1.06e-08,3.9,1.2e-08
1.13e-09,9.64e-16,4.53e-19,1.62e-08,9.06e-20,0.699,5.92e-16,11700000.0,0.00435,1.01,5.61e-08,0.2,0.7,1.06e-08,14.5,2.3e-08
1.08e-09,8.46e-16,4.35e-19,1.92e-08,8.7e-20,0.698,5.92e-16,12800000.0,0.0101,1.02,5.61e-08,0.2,0.7,1.06e-08,14.5,3.4e-08
1.06e-09,9.51e-16,5.58e-19,2.21e-08,1.12e-19,0.696,5.92e-16,11200000.0,0.0187,1.04,5.61e-08,0.2,0.7,1.06e-08,14.5,4.5e-08
1.05e-09,1.29e-15,8.98e-19,2.51e-08,1.8e-19,0.694,5.92e-16,8150000.0,0.0299,1.06,5.61e-08,0.2,0.7,1.06e-08,14.5,5.6e-08
1.06e-09,2.27e-17,1.32e-20,2.2e-08,2.6500000000000003e-21,0.796,5.92e-16,468000000.0,0.0182,1.04,5.61e-08,0.2,0.8,1.06e-08,3.9,1.2e-08
1.25e-09,3.42e-17,1.53e-20,1.32e-08,3.0700000000000002e-21,0.8,5.92e-16,365000000.0,0.00128,1.0,5.61e-08,0.2,0.8,1.06e-08,14.5,1.2e-08
1.08e-09,1.92e-17,9.860000000000001e-21,1.92e-08,1.97e-21,0.798,5.92e-16,564000000.0,0.0101,1.02,5.61e-08,0.2,0.8,1.06e-08,14.5,3.4e-08
1.06e-09,2.3e-17,1.35e-20,2.21e-08,2.7e-21,0.796,5.92e-16,461000000.0,0.0187,1.04,5.61e-08,0.2,0.8,1.06e-08,14.5,4.5e-08
1.13e-09,2.09e-17,9.840000000000001e-21,1.62e-08,1.97e-21,0.799,5.92e-16,539000000.0,0.00435,1.01,5.61e-08,0.2,0.8,1.06e-08,14.5,2.3e-08
1.05e-09,3.4e-17,2.37e-20,2.51e-08,4.7400000000000006e-21,0.794,5.92e-16,308000000.0,0.0299,1.06,5.61e-08,0.2,0.8,1.06e-08,14.5,5.6e-08
1.13e-09,4.53e-19,2.16e-22,1.62e-08,4.3199999999999995e-23,0.899,5.92e-16,24800000000.0,0.00435,1.01,5.61e-08,0.2,0.9,1.06e-08,14.5,2.3e-08
1.08e-09,4.35e-19,2.33e-22,1.92e-08,4.65e-23,0.898,5.92e-16,24900000000.0,0.0101,1.02,5.61e-08,0.2,0.9,1.06e-08,14.5,3.4e-08
1.06e-09,5.58e-19,3.3e-22,2.21e-08,6.599999999999999e-23,0.896,5.92e-16,19000000000.0,0.0187,1.04,5.61e-08,0.2,0.9,1.06e-08,14.5,4.5e-08
1.05e-09,8.98e-19,6.24e-22,2.51e-08,1.2500000000000001e-22,0.894,5.92e-16,11700000000.0,0.0299,1.06,5.61e-08,0.2,0.9,1.06e-08,14.5,5.6e-08
1.04e-09,1.72e-18,1.4800000000000002e-21,2.81e-08,2.97e-22,0.891,5.92e-16,6030000000.0,0.0433,1.09,5.61e-08,0.2,0.9,1.06e-08,14.5,6.7e-08
1.02e-09,9.97e-19,1.8300000000000003e-21,3.7e-08,3.66e-22,0.982,5.92e-16,10300000000.0,0.0923,1.23,5.61e-08,0.2,1.0,1.06e-08,14.5,1e-07
4.45e-09,7.47e-11,3.54e-17,1.32e-08,1.34e-17,0.6,5.92e-16,315.0,0.00128,1.0,5.61e-08,0.378,0.6,1.06e-08,14.5,1.2e-08
3.79e-09,3.38e-11,2.62e-17,2.2e-08,9.9e-18,0.593,5.92e-16,594.0,0.0182,1.04,5.61e-08,0.378,0.6,1.06e-08,3.9,1.2e-08
4.02e-09,4.26e-11,2.21e-17,1.62e-08,8.33e-18,0.598,5.92e-16,499.0,0.00435,1.01,5.61e-08,0.378,0.6,1.06e-08,14.5,2.3e-08
3.86e-09,3.43e-11,2.1e-17,1.92e-08,7.94e-18,0.596,5.92e-16,596.0,0.0101,1.02,5.61e-08,0.378,0.6,1.06e-08,14.5,3.4e-08
3.79e-09,3.39e-11,2.67e-17,2.21e-08,1.01e-17,0.593,5.92e-16,592.0,0.0187,1.04,5.61e-08,0.378,0.6,1.06e-08,14.5,4.5e-08
3.74e-09,3.85e-11,4.21e-17,2.51e-08,1.59e-17,0.589,5.92e-16,514.0,0.0299,1.06,5.61e-08,0.378,0.6,1.06e-08,14.5,5.6e-08
3.79e-09,8.15e-13,6.33e-19,2.2e-08,2.39e-19,0.693,5.92e-16,24600.0,0.0182,1.04,5.61e-08,0.378,0.7,1.06e-08,3.9,1.2e-08
4.45e-09,1.58e-12,7.49e-19,1.32e-08,2.83e-19,0.7,5.92e-16,14900.0,0.00128,1.0,5.61e-08,0.378,0.7,1.06e-08,14.5,1.2e-08
4.02e-09,9.24e-13,4.78e-19,1.62e-08,1.81e-19,0.698,5.92e-16,23000.0,0.00435,1.01,5.61e-08,0.378,0.7,1.06e-08,14.5,2.3e-08
3.86e-09,7.78e-13,4.77e-19,1.92e-08,1.8e-19,0.696,5.92e-16,26300.0,0.0101,1.02,5.61e-08,0.378,0.7,1.06e-08,14.5,3.4e-08
3.74e-09,1.02e-12,1.11e-18,2.51e-08,4.21e-19,0.689,5.92e-16,19400.0,0.0299,1.06,5.61e-08,0.378,0.7,1.06e-08,14.5,5.6e-08
3.79e-09,8.2e-13,6.46e-19,2.21e-08,2.44e-19,0.693,5.92e-16,24400.0,0.0187,1.04,5.61e-08,0.378,0.7,1.06e-08,14.5,4.5e-08
4.45e-09,3.35e-14,1.59e-20,1.32e-08,6.0000000000000006e-21,0.8,5.92e-16,703000.0,0.00128,1.0,5.61e-08,0.378,0.8,1.06e-08,14.5,1.2e-08
3.79e-09,1.97e-14,1.53e-20,2.2e-08,5.77e-21,0.793,5.92e-16,1020000.0,0.0182,1.04,5.61e-08,0.378,0.8,1.06e-08,3.9,1.2e-08
3.86e-09,1.76e-14,1.08e-20,1.92e-08,4.08e-21,0.796,5.92e-16,1160000.0,0.0101,1.02,5.61e-08,0.378,0.8,1.06e-08,14.5,3.4e-08
3.79e-09,1.99e-14,1.57e-20,2.21e-08,5.91e-21,0.793,5.92e-16,1010000.0,0.0187,1.04,5.61e-08,0.378,0.8,1.06e-08,14.5,4.5e-08
4.02e-09,2e-14,1.04e-20,1.62e-08,3.9300000000000005e-21,0.798,5.92e-16,1060000.0,0.00435,1.01,5.61e-08,0.378,0.8,1.06e-08,14.5,2.3e-08
3.74e-09,2.69e-14,2.94e-20,2.51e-08,1.11e-20,0.789,5.92e-16,735000.0,0.0299,1.06,5.61e-08,0.378,0.8,1.06e-08,14.5,5.6e-08
3.79e-09,4.75e-16,3.65e-22,2.2e-08,1.3800000000000001e-22,0.893,5.92e-16,42300000.0,0.0182,1.04,5.61e-08,0.378,0.9,1.06e-08,3.9,1.2e-08
4.45e-09,7.09e-16,3.42e-22,1.32e-08,1.29e-22,0.9,5.92e-16,33200000.0,0.00128,1.0,5.61e-08,0.378,0.9,1.06e-08,14.5,1.2e-08
